,Player,href,Height,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
383,Moses Malone,/players/m/malonmo01.html,6-10,,33,ATL,NBA,C,81.0,80.0,35.5,6.6,13.5,0.491,0.0,0.1,0.0,6.6,13.4,0.496,0.491,6.9,8.8,0.789,4.8,7.0,11.8,1.4,1.0,1.2,3.0,1.9,20.2
384,Moses Malone,/players/m/malonmo01.html,6-10,1989-90,34,ATL,NBA,C,81.0,81.0,33.8,6.4,13.3,0.48,0.0,0.1,0.111,6.4,13.2,0.483,0.48100000000000004,6.1,7.8,0.7809999999999999,4.5,5.5,10.0,1.6,0.6,1.0,2.9,2.0,18.9
385,Moses Malone,/players/m/malonmo01.html,6-10,1990-91,35,ATL,NBA,C,82.0,15.0,23.3,3.4,7.3,0.46799999999999997,0.0,0.1,0.0,3.4,7.2,0.474,0.46799999999999997,3.8,4.5,0.831,3.3,4.8,8.1,0.8,0.4,0.9,1.7,1.6,10.6
386,Moses Malone,/players/m/malonmo01.html,6-10,1991-92,36,MIL,NBA,C,82.0,77.0,30.6,5.4,11.3,0.474,0.0,0.1,0.375,5.3,11.2,0.474,0.475,4.8,6.1,0.7859999999999999,3.9,5.2,9.1,1.1,0.9,0.8,1.8,1.7,15.6
387,Moses Malone,/players/m/malonmo01.html,6-10,1992-93,37,MIL,NBA,C,11.0,0.0,9.5,1.2,3.8,0.31,0.0,0.0,,1.2,3.8,0.31,0.31,2.2,2.8,0.774,2.0,2.2,4.2,0.6,0.1,0.7,0.9,0.5,4.5
388,Moses Malone,/players/m/malonmo01.html,6-10,1993-94,38,PHI,NBA,C,55.0,0.0,11.2,1.9,4.2,0.44,0.0,0.0,0.0,1.9,4.2,0.442,0.44,1.6,2.1,0.769,1.9,2.2,4.1,0.6,0.2,0.3,1.1,0.9,5.3
389,Moses Malone,/players/m/malonmo01.html,6-10,1994-95,39,SAS,NBA,C,17.0,0.0,8.8,0.8,2.1,0.371,0.1,0.1,0.5,0.7,1.9,0.364,0.386,1.3,1.9,0.688,1.2,1.5,2.7,0.4,0.1,0.2,0.6,0.9,2.9
390,Dolph Schayes,/players/s/schaydo01.html,6-8,1949-50,21,SYR,NBA,,64.0,,,5.4,14.1,0.385,,,,,,,,5.9,7.6,0.774,,,,4.0,,,,3.5,16.8
391,Dolph Schayes,/players/s/schaydo01.html,6-8,,22,SYR,NBA,,66.0,,,5.0,14.1,0.35700000000000004,,,,,,,,6.9,9.2,0.752,,,16.4,3.8,,,,4.1,17.0
392,Dolph Schayes,/players/s/schaydo01.html,6-8,,23,SYR,NBA,PF,63.0,,31.8,4.2,11.7,0.355,,,,,,,,5.4,6.7,0.807,,,12.3,2.9,,,,3.4,13.8
393,Dolph Schayes,/players/s/schaydo01.html,6-8,,24,SYR,NBA,PF,71.0,,37.6,5.3,14.1,0.374,,,,,,,,7.2,8.7,0.8270000000000001,,,13.0,3.2,,,,3.8,17.8
394,Dolph Schayes,/players/s/schaydo01.html,6-8,,25,SYR,NBA,C,72.0,,36.9,5.1,13.5,0.38,,,,,,,,6.8,8.2,0.8270000000000001,,,12.1,3.0,,,,3.2,17.1
395,Dolph Schayes,/players/s/schaydo01.html,6-8,,26,SYR,NBA,PF,72.0,,35.1,5.9,15.3,0.38299999999999995,,,,,,,,6.8,8.2,0.833,,,12.3,3.0,,,,3.4,18.5
396,Dolph Schayes,/players/s/schaydo01.html,6-8,,27,SYR,NBA,PF,72.0,,35.0,6.5,16.7,0.387,,,,,,,,7.5,8.8,0.858,,,12.4,2.8,,,,3.5,20.4
397,Dolph Schayes,/players/s/schaydo01.html,6-8,,28,SYR,NBA,PF,72.0,,39.6,6.9,18.2,0.379,,,,,,,,8.7,9.6,0.904,,,14.0,3.2,,,,3.0,22.5
398,Dolph Schayes,/players/s/schaydo01.html,6-8,,29,SYR,NBA,PF,72.0,,40.5,8.1,20.3,0.39799999999999996,,,,,,,,8.7,9.7,0.904,,,14.2,3.1,,,,3.4,24.9
399,Dolph Schayes,/players/s/schaydo01.html,6-8,,30,SYR,NBA,PF,72.0,,36.7,7.0,18.1,0.387,,,,,,,,7.3,8.5,0.8640000000000001,,,13.4,2.5,,,,3.9,21.3
400,Dolph Schayes,/players/s/schaydo01.html,6-8,,31,SYR,NBA,PF,75.0,,36.5,7.7,19.2,0.401,,,,,,,,7.1,8.0,0.893,,,12.8,3.4,,,,3.5,22.5
401,Dolph Schayes,/players/s/schaydo01.html,6-8,,32,SYR,NBA,PF,79.0,,38.1,7.5,20.2,0.37200000000000005,,,,,,,,8.6,9.9,0.868,,,12.2,3.7,,,,3.7,23.6
402,Dolph Schayes,/players/s/schaydo01.html,6-8,,33,SYR,NBA,PF,56.0,,26.4,4.8,13.4,0.35700000000000004,,,,,,,,5.1,5.7,0.897,,,7.8,2.1,,,,3.0,14.7
403,Dolph Schayes,/players/s/schaydo01.html,6-8,1962-63,34,SYR,NBA,PF,66.0,,21.8,3.4,8.7,0.38799999999999996,,,,,,,,2.7,3.1,0.879,,,5.7,2.7,,,,2.7,9.5
404,Dolph Schayes,/players/s/schaydo01.html,6-8,1963-64,35,PHI,NBA,PF,24.0,,14.6,1.8,6.0,0.308,,,,,,,,1.9,2.4,0.807,,,4.6,2.0,,,,3.2,5.6
405,Kevin Durant,/players/d/duranke01.html,6-9,2007-08,19,SEA,NBA,SG,80.0,80.0,34.6,7.3,17.1,0.43,0.7,2.6,0.28800000000000003,6.6,14.5,0.455,0.451,4.9,5.6,0.873,0.9,3.5,4.4,2.4,1.0,0.9,2.9,1.5,20.3
406,Kevin Durant,/players/d/duranke01.html,6-9,2008-09,20,OKC,NBA,SF,74.0,74.0,39.0,8.9,18.8,0.47600000000000003,1.3,3.1,0.42200000000000004,7.6,15.7,0.486,0.51,6.1,7.1,0.863,1.0,5.5,6.5,2.8,1.3,0.7,3.0,1.8,25.3
407,Kevin Durant,/players/d/duranke01.html,6-9,,21,OKC,NBA,SF,82.0,82.0,39.5,9.7,20.3,0.47600000000000003,1.6,4.3,0.365,8.1,16.1,0.506,0.514,9.2,10.2,0.9,1.3,6.3,7.6,2.8,1.4,1.0,3.3,2.1,30.1
408,Kevin Durant,/players/d/duranke01.html,6-9,,22,OKC,NBA,SF,78.0,78.0,38.9,9.1,19.7,0.462,1.9,5.3,0.35,7.3,14.4,0.504,0.509,7.6,8.7,0.88,0.7,6.1,6.8,2.7,1.1,1.0,2.8,2.0,27.7
409,Kevin Durant,/players/d/duranke01.html,6-9,,23,OKC,NBA,SF,66.0,66.0,38.6,9.7,19.7,0.496,2.0,5.2,0.387,7.7,14.4,0.535,0.547,6.5,7.6,0.86,0.6,7.4,8.0,3.5,1.3,1.2,3.8,2.0,28.0
410,Kevin Durant,/players/d/duranke01.html,6-9,,24,OKC,NBA,SF,81.0,81.0,38.5,9.0,17.7,0.51,1.7,4.1,0.41600000000000004,7.3,13.6,0.539,0.5589999999999999,8.4,9.3,0.905,0.6,7.3,7.9,4.6,1.4,1.3,3.5,1.8,28.1
411,Kevin Durant,/players/d/duranke01.html,6-9,,25,OKC,NBA,SF,81.0,81.0,38.5,10.5,20.8,0.503,2.4,6.1,0.391,8.1,14.8,0.5489999999999999,0.56,8.7,9.9,0.873,0.7,6.7,7.4,5.5,1.3,0.7,3.5,2.1,32.0
412,Kevin Durant,/players/d/duranke01.html,6-9,,26,OKC,NBA,SF,27.0,27.0,33.8,8.8,17.3,0.51,2.4,5.9,0.40299999999999997,6.4,11.4,0.565,0.578,5.4,6.3,0.8540000000000001,0.6,6.0,6.6,4.1,0.9,0.9,2.7,1.5,25.4
413,Kevin Durant,/players/d/duranke01.html,6-9,,27,OKC,NBA,SF,72.0,72.0,35.8,9.7,19.2,0.505,2.6,6.7,0.387,7.1,12.5,0.569,0.573,6.2,6.9,0.898,0.6,7.6,8.2,5.0,1.0,1.2,3.5,1.9,28.2
414,Kevin Durant,/players/d/duranke01.html,6-9,,28,GSW,NBA,PF,62.0,62.0,33.4,8.9,16.5,0.537,1.9,5.0,0.375,7.0,11.5,0.608,0.594,5.4,6.2,0.875,0.6,7.6,8.3,4.8,1.1,1.6,2.2,1.9,25.1
415,Kevin Durant,/players/d/duranke01.html,6-9,,29,GSW,NBA,PF,68.0,68.0,34.2,9.3,18.0,0.516,2.5,6.1,0.419,6.7,11.9,0.565,0.586,5.3,5.9,0.889,0.5,6.4,6.8,5.4,0.7,1.8,3.0,2.0,26.4
416,Kevin Durant,/players/d/duranke01.html,6-9,,30,GSW,NBA,PF,78.0,78.0,34.6,9.2,17.7,0.521,1.8,5.0,0.353,7.5,12.8,0.5870000000000001,0.5710000000000001,5.7,6.5,0.885,0.4,5.9,6.4,5.9,0.7,1.1,2.9,2.0,26.0
417,John Stockton,/players/s/stockjo01.html,6-1,1984-85,22,UTA,NBA,PG,82.0,5.0,18.2,1.9,4.1,0.47100000000000003,0.0,0.1,0.182,1.9,3.9,0.48100000000000004,0.474,1.7,2.4,0.736,0.3,1.0,1.3,5.1,1.3,0.1,1.8,2.5,5.6
418,John Stockton,/players/s/stockjo01.html,6-1,1985-86,23,UTA,NBA,PG,82.0,38.0,23.6,2.8,5.7,0.489,0.0,0.2,0.133,2.8,5.5,0.501,0.491,2.1,2.5,0.8390000000000001,0.4,1.8,2.2,7.4,1.9,0.1,2.0,2.8,7.7
419,John Stockton,/players/s/stockjo01.html,6-1,1986-87,24,UTA,NBA,PG,82.0,2.0,22.7,2.8,5.6,0.499,0.1,0.5,0.179,2.7,5.2,0.528,0.506,2.2,2.8,0.782,0.4,1.5,1.8,8.2,2.2,0.2,2.0,2.7,7.9
420,John Stockton,/players/s/stockjo01.html,6-1,1987-88,25,UTA,NBA,PG,82.0,79.0,34.7,5.5,9.6,0.574,0.3,0.8,0.358,5.2,8.8,0.594,0.589,3.3,4.0,0.84,0.7,2.2,2.9,13.8,3.0,0.2,3.2,3.0,14.7
421,John Stockton,/players/s/stockjo01.html,6-1,,26,UTA,NBA,PG,82.0,82.0,38.7,6.1,11.3,0.5379999999999999,0.2,0.8,0.242,5.9,10.5,0.561,0.547,4.8,5.5,0.863,1.0,2.0,3.0,13.6,3.2,0.2,3.8,2.9,17.1
422,John Stockton,/players/s/stockjo01.html,6-1,,27,UTA,NBA,PG,78.0,78.0,37.4,6.1,11.8,0.514,0.6,1.4,0.41600000000000004,5.4,10.3,0.528,0.54,4.5,5.5,0.8190000000000001,0.7,1.9,2.6,14.5,2.7,0.2,3.5,3.0,17.2
423,John Stockton,/players/s/stockjo01.html,6-1,,28,UTA,NBA,PG,82.0,82.0,37.8,6.0,11.9,0.507,0.7,2.0,0.345,5.3,9.9,0.541,0.537,4.4,5.3,0.836,0.6,2.3,2.9,14.2,2.9,0.2,3.6,2.8,17.2
424,John Stockton,/players/s/stockjo01.html,6-1,,29,UTA,NBA,PG,82.0,82.0,36.6,5.5,11.5,0.48200000000000004,1.0,2.5,0.40700000000000003,4.5,9.0,0.503,0.527,3.8,4.5,0.8420000000000001,0.8,2.5,3.3,13.7,3.0,0.3,3.5,2.9,15.8
425,John Stockton,/players/s/stockjo01.html,6-1,,30,UTA,NBA,PG,82.0,82.0,34.9,5.3,11.0,0.486,0.9,2.3,0.385,4.5,8.7,0.513,0.526,3.6,4.5,0.7979999999999999,0.8,2.1,2.9,12.0,2.4,0.3,3.2,2.7,15.1
426,John Stockton,/players/s/stockjo01.html,6-1,,31,UTA,NBA,PG,82.0,82.0,36.2,5.6,10.6,0.528,0.6,1.8,0.322,5.0,8.8,0.57,0.555,3.3,4.1,0.805,0.9,2.3,3.1,12.6,2.4,0.3,3.2,2.9,15.1
427,John Stockton,/players/s/stockjo01.html,6-1,,32,UTA,NBA,PG,82.0,82.0,35.0,5.2,9.6,0.542,1.2,2.8,0.449,4.0,6.9,0.58,0.607,3.0,3.7,0.804,0.7,2.4,3.1,12.3,2.4,0.3,3.3,2.6,14.7
428,John Stockton,/players/s/stockjo01.html,6-1,,33,UTA,NBA,PG,82.0,82.0,35.5,5.4,10.0,0.5379999999999999,1.2,2.7,0.42200000000000004,4.2,7.2,0.5820000000000001,0.596,2.9,3.4,0.83,0.7,2.1,2.8,11.2,1.7,0.2,3.0,2.5,14.7
429,John Stockton,/players/s/stockjo01.html,6-1,,34,UTA,NBA,PG,82.0,82.0,35.3,5.1,9.3,0.5479999999999999,0.9,2.2,0.42200000000000004,4.1,7.1,0.5870000000000001,0.598,3.4,4.0,0.846,0.5,2.2,2.8,10.5,2.0,0.2,3.0,2.4,14.4
430,John Stockton,/players/s/stockjo01.html,6-1,1997-98,35,UTA,NBA,PG,64.0,64.0,29.0,4.2,8.0,0.528,0.6,1.4,0.429,3.6,6.6,0.55,0.5670000000000001,3.0,3.6,0.8270000000000001,0.5,2.0,2.6,8.5,1.4,0.2,2.5,2.2,12.0
431,John Stockton,/players/s/stockjo01.html,6-1,1998-99,36,UTA,NBA,PG,50.0,50.0,28.2,4.0,8.2,0.488,0.3,1.0,0.32,3.7,7.2,0.511,0.507,2.7,3.4,0.8109999999999999,0.6,2.3,2.9,7.5,1.6,0.3,2.2,2.1,11.1
432,John Stockton,/players/s/stockjo01.html,6-1,,37,UTA,NBA,PG,82.0,82.0,29.7,4.4,8.8,0.501,0.5,1.5,0.355,3.9,7.4,0.53,0.53,2.7,3.1,0.86,0.5,2.1,2.6,8.6,1.7,0.2,2.2,2.3,12.1
433,John Stockton,/players/s/stockjo01.html,6-1,2000-01,38,UTA,NBA,PG,82.0,82.0,29.2,4.0,7.9,0.504,0.7,1.6,0.462,3.3,6.3,0.514,0.551,2.8,3.4,0.8170000000000001,0.7,2.1,2.8,8.7,1.6,0.3,2.5,2.4,11.5
434,John Stockton,/players/s/stockjo01.html,6-1,2001-02,39,UTA,NBA,PG,82.0,82.0,31.3,4.9,9.5,0.517,0.3,1.0,0.321,4.6,8.5,0.539,0.534,3.4,3.9,0.857,0.7,2.5,3.2,8.2,1.9,0.3,2.5,2.5,13.4
435,John Stockton,/players/s/stockjo01.html,6-1,2002-03,40,UTA,NBA,PG,82.0,82.0,27.7,3.8,7.8,0.483,0.4,1.0,0.363,3.4,6.8,0.5,0.505,2.9,3.5,0.826,0.6,1.8,2.5,7.7,1.7,0.2,2.2,2.2,10.8
436,Isiah Thomas,/players/t/thomais01.html,6-1,,20,DET,NBA,PG,72.0,72.0,33.8,6.3,14.8,0.424,0.2,0.8,0.28800000000000003,6.1,14.0,0.43200000000000005,0.43200000000000005,4.2,6.0,0.7040000000000001,0.8,2.1,2.9,7.8,2.1,0.2,4.2,3.5,17.0
437,Isiah Thomas,/players/t/thomais01.html,6-1,,21,DET,NBA,PG,81.0,81.0,38.2,9.0,19.0,0.47200000000000003,0.4,1.5,0.28800000000000003,8.5,17.4,0.488,0.483,4.5,6.4,0.71,1.3,2.8,4.0,7.8,2.5,0.4,4.0,3.9,22.9
438,Isiah Thomas,/players/t/thomais01.html,6-1,,22,DET,NBA,PG,82.0,82.0,36.7,8.2,17.7,0.462,0.3,0.8,0.33799999999999997,7.9,16.9,0.46799999999999997,0.47,4.7,6.5,0.733,1.3,2.7,4.0,11.1,2.5,0.4,3.7,4.0,21.3
439,Isiah Thomas,/players/t/thomais01.html,6-1,,23,DET,NBA,PG,81.0,81.0,38.1,8.0,17.4,0.45799999999999996,0.4,1.4,0.257,7.6,16.0,0.47600000000000003,0.46799999999999997,4.9,6.1,0.809,1.4,3.0,4.5,13.9,2.3,0.3,3.7,3.6,21.2
440,Isiah Thomas,/players/t/thomais01.html,6-1,,24,DET,NBA,PG,77.0,77.0,36.2,7.9,16.2,0.488,0.3,1.1,0.31,7.6,15.1,0.501,0.498,4.7,6.0,0.79,1.1,2.5,3.6,10.8,2.2,0.3,3.8,3.2,20.9
441,Isiah Thomas,/players/t/thomais01.html,6-1,,25,DET,NBA,PG,81.0,81.0,37.2,7.7,16.7,0.46299999999999997,0.2,1.2,0.19399999999999998,7.5,15.5,0.484,0.47,4.9,6.4,0.768,1.0,2.9,3.9,10.0,1.9,0.2,4.2,3.1,20.6
442,Isiah Thomas,/players/t/thomais01.html,6-1,,26,DET,NBA,PG,81.0,81.0,36.1,7.7,16.6,0.46299999999999997,0.4,1.2,0.309,7.3,15.4,0.475,0.474,3.8,4.9,0.774,0.8,2.6,3.4,8.4,1.7,0.2,3.4,2.7,19.5
443,Isiah Thomas,/players/t/thomais01.html,6-1,,27,DET,NBA,PG,80.0,76.0,36.6,7.1,15.3,0.46399999999999997,0.4,1.5,0.273,6.7,13.8,0.485,0.47700000000000004,3.6,4.4,0.818,0.6,2.8,3.4,8.3,1.7,0.3,3.7,2.6,18.2
444,Isiah Thomas,/players/t/thomais01.html,6-1,,28,DET,NBA,PG,81.0,81.0,37.0,7.1,16.3,0.43799999999999994,0.5,1.7,0.309,6.6,14.6,0.45299999999999996,0.45399999999999996,3.6,4.7,0.775,0.9,2.9,3.8,9.4,1.7,0.2,4.0,2.5,18.4
445,Isiah Thomas,/players/t/thomais01.html,6-1,,29,DET,NBA,PG,48.0,46.0,34.5,6.0,13.9,0.435,0.4,1.4,0.292,5.6,12.5,0.45,0.449,3.7,4.8,0.782,0.7,2.6,3.3,9.3,1.6,0.2,3.9,2.5,16.2
446,Isiah Thomas,/players/t/thomais01.html,6-1,,30,DET,NBA,PG,78.0,78.0,37.4,7.2,16.2,0.446,0.3,1.1,0.29100000000000004,6.9,15.1,0.45799999999999996,0.456,3.7,4.8,0.772,0.9,2.3,3.2,7.2,1.5,0.2,3.2,2.5,18.5
447,Isiah Thomas,/players/t/thomais01.html,6-1,,31,DET,NBA,PG,79.0,79.0,37.0,6.7,15.9,0.418,0.8,2.5,0.308,5.9,13.4,0.439,0.442,3.5,4.8,0.737,0.9,2.0,2.9,8.5,1.6,0.2,3.6,2.8,17.6
448,Isiah Thomas,/players/t/thomais01.html,6-1,1993-94,32,DET,NBA,PG,58.0,56.0,30.2,5.5,13.2,0.41700000000000004,0.7,2.2,0.31,4.8,11.0,0.43799999999999994,0.442,3.1,4.4,0.7020000000000001,0.8,1.9,2.7,6.9,1.2,0.1,3.5,2.2,14.8
449,Chris Paul,/players/p/paulch01.html,6-0,2005-06,20,NOK,NBA,PG,78.0,78.0,36.0,5.2,12.1,0.43,0.6,2.3,0.282,4.6,9.9,0.46399999999999997,0.456,5.1,6.0,0.847,0.8,4.3,5.1,7.8,2.2,0.1,2.3,2.8,16.1
450,Chris Paul,/players/p/paulch01.html,6-0,2006-07,21,NOK,NBA,PG,64.0,64.0,36.8,6.0,13.6,0.43700000000000006,0.8,2.2,0.35,5.2,11.4,0.455,0.466,4.6,5.6,0.818,0.8,3.5,4.4,8.9,1.8,0.0,2.5,2.4,17.3
451,Chris Paul,/players/p/paulch01.html,6-0,,22,NOH,NBA,PG,80.0,80.0,37.6,7.9,16.1,0.488,1.2,3.1,0.369,6.7,13.0,0.516,0.524,4.2,4.9,0.851,0.8,3.2,4.0,11.6,2.7,0.1,2.5,2.3,21.1
452,Chris Paul,/players/p/paulch01.html,6-0,,23,NOH,NBA,PG,78.0,78.0,38.5,8.1,16.1,0.503,0.8,2.3,0.364,7.3,13.8,0.525,0.528,5.8,6.7,0.868,0.9,4.7,5.5,11.0,2.8,0.1,3.0,2.7,22.8
453,Chris Paul,/players/p/paulch01.html,6-0,,24,NOH,NBA,PG,45.0,45.0,38.0,7.0,14.2,0.493,1.2,2.8,0.409,5.8,11.3,0.514,0.534,3.6,4.2,0.847,0.4,3.8,4.2,10.7,2.1,0.2,2.5,2.6,18.7
454,Chris Paul,/players/p/paulch01.html,6-0,,25,NOH,NBA,PG,80.0,80.0,36.0,5.4,11.6,0.46299999999999997,0.9,2.3,0.38799999999999996,4.5,9.3,0.48200000000000004,0.502,4.2,4.8,0.878,0.5,3.6,4.1,9.8,2.4,0.1,2.2,2.5,15.9
455,Chris Paul,/players/p/paulch01.html,6-0,,26,LAC,NBA,PG,60.0,60.0,36.4,7.1,14.8,0.478,1.3,3.6,0.371,5.8,11.3,0.511,0.522,4.3,5.0,0.861,0.7,2.9,3.6,9.1,2.5,0.1,2.1,2.3,19.8
456,Chris Paul,/players/p/paulch01.html,6-0,,27,LAC,NBA,PG,70.0,70.0,33.4,5.9,12.2,0.48100000000000004,1.1,3.3,0.32799999999999996,4.8,8.9,0.5379999999999999,0.526,4.1,4.6,0.885,0.8,3.0,3.7,9.7,2.4,0.1,2.3,2.0,16.9
457,Chris Paul,/players/p/paulch01.html,6-0,,28,LAC,NBA,PG,62.0,62.0,35.0,6.5,14.0,0.467,1.3,3.4,0.368,5.3,10.6,0.498,0.511,4.8,5.6,0.855,0.6,3.7,4.3,10.7,2.5,0.1,2.3,2.5,19.1
458,Chris Paul,/players/p/paulch01.html,6-0,,29,LAC,NBA,PG,82.0,82.0,34.8,6.9,14.3,0.485,1.7,4.3,0.39799999999999996,5.2,10.0,0.523,0.545,3.5,3.9,0.9,0.6,4.0,4.6,10.2,1.9,0.2,2.3,2.5,19.1
459,Chris Paul,/players/p/paulch01.html,6-0,,30,LAC,NBA,PG,74.0,74.0,32.7,7.0,15.1,0.462,1.6,4.4,0.371,5.3,10.6,0.501,0.517,4.0,4.4,0.8959999999999999,0.5,3.7,4.2,10.0,2.1,0.2,2.6,2.5,19.5
460,Chris Paul,/players/p/paulch01.html,6-0,2016-17,31,LAC,NBA,PG,61.0,61.0,31.5,6.1,12.9,0.47600000000000003,2.0,5.0,0.41100000000000003,4.1,7.9,0.518,0.555,3.8,4.3,0.892,0.7,4.3,5.0,9.2,2.0,0.1,2.4,2.4,18.1
461,Chris Paul,/players/p/paulch01.html,6-0,2017-18,32,HOU,NBA,PG,58.0,58.0,31.8,6.3,13.8,0.46,2.5,6.5,0.38,3.8,7.2,0.532,0.55,3.5,3.8,0.919,0.6,4.8,5.4,7.9,1.7,0.2,2.2,2.4,18.6
462,Chris Paul,/players/p/paulch01.html,6-0,2018-19,33,HOU,NBA,PG,58.0,58.0,32.0,5.2,12.4,0.419,2.2,6.1,0.358,3.0,6.3,0.479,0.508,3.0,3.5,0.862,0.6,3.9,4.6,8.2,2.0,0.3,2.6,2.5,15.6
463,Charles Barkley,/players/b/barklch01.html,6-6,1984-85,21,PHI,NBA,PF,82.0,60.0,28.6,5.2,9.5,0.545,0.0,0.1,0.16699999999999998,5.2,9.5,0.5479999999999999,0.546,3.6,4.9,0.733,3.2,5.3,8.6,1.9,1.2,1.0,2.5,3.7,14.0
464,Charles Barkley,/players/b/barklch01.html,6-6,1985-86,22,PHI,NBA,PF,80.0,80.0,36.9,7.4,13.0,0.5720000000000001,0.2,0.9,0.22699999999999998,7.2,12.1,0.598,0.58,5.0,7.2,0.685,4.4,8.4,12.8,3.9,2.2,1.6,4.4,4.2,20.0
465,Charles Barkley,/players/b/barklch01.html,6-6,,23,PHI,NBA,PF,68.0,62.0,40.3,8.2,13.8,0.594,0.3,1.5,0.20199999999999999,7.9,12.3,0.643,0.606,6.3,8.3,0.7609999999999999,5.7,8.9,14.6,4.9,1.8,1.5,4.7,3.7,23.0
466,Charles Barkley,/players/b/barklch01.html,6-6,,24,PHI,NBA,PF,80.0,80.0,39.6,9.4,16.0,0.5870000000000001,0.6,2.0,0.28,8.9,14.1,0.63,0.604,8.9,11.9,0.7509999999999999,4.8,7.1,11.9,3.2,1.3,1.3,3.8,3.5,28.3
467,Charles Barkley,/players/b/barklch01.html,6-6,,25,PHI,NBA,PF,79.0,79.0,39.1,8.9,15.3,0.579,0.4,2.1,0.21600000000000003,8.4,13.2,0.636,0.594,7.6,10.1,0.753,5.1,7.4,12.5,4.1,1.6,0.8,3.2,3.3,25.8
468,Charles Barkley,/players/b/barklch01.html,6-6,,26,PHI,NBA,SF,79.0,79.0,39.1,8.9,14.9,0.6,0.3,1.2,0.217,8.7,13.7,0.632,0.608,7.1,9.4,0.7490000000000001,4.6,6.9,11.5,3.9,1.9,0.6,3.1,3.2,25.2
469,Charles Barkley,/players/b/barklch01.html,6-6,,27,PHI,NBA,SF,67.0,67.0,37.3,9.9,17.4,0.57,0.7,2.3,0.284,9.3,15.1,0.614,0.589,7.1,9.8,0.722,3.9,6.3,10.1,4.2,1.6,0.5,3.1,2.6,27.6
470,Charles Barkley,/players/b/barklch01.html,6-6,,28,PHI,NBA,SF,75.0,75.0,38.4,8.3,15.0,0.552,0.4,1.8,0.23399999999999999,7.9,13.2,0.597,0.5670000000000001,6.1,8.7,0.695,3.6,7.5,11.1,4.1,1.8,0.6,3.1,2.6,23.1
471,Charles Barkley,/players/b/barklch01.html,6-6,,29,PHO,NBA,PF,76.0,76.0,37.6,9.4,18.1,0.52,0.9,2.9,0.305,8.5,15.2,0.561,0.545,5.9,7.7,0.765,3.1,9.1,12.2,5.1,1.6,1.0,3.1,2.6,25.6
472,Charles Barkley,/players/b/barklch01.html,6-6,,30,PHO,NBA,PF,65.0,65.0,35.4,8.0,16.1,0.495,0.7,2.7,0.27,7.2,13.4,0.541,0.518,4.9,7.0,0.7040000000000001,3.0,8.1,11.2,4.6,1.6,0.6,3.2,2.5,21.6
473,Charles Barkley,/players/b/barklch01.html,6-6,,31,PHO,NBA,PF,68.0,66.0,35.0,8.1,16.8,0.486,1.1,3.2,0.33799999999999997,7.1,13.6,0.521,0.518,5.6,7.5,0.748,3.0,8.1,11.1,4.1,1.6,0.7,2.2,3.0,23.0
474,Charles Barkley,/players/b/barklch01.html,6-6,,32,PHO,NBA,PF,71.0,71.0,37.1,8.2,16.3,0.5,0.7,2.5,0.28,7.5,13.9,0.539,0.521,6.2,8.0,0.777,3.4,8.1,11.6,3.7,1.6,0.8,3.1,2.9,23.2
475,Charles Barkley,/players/b/barklch01.html,6-6,,33,HOU,NBA,PF,53.0,53.0,37.9,6.3,13.1,0.484,1.1,3.9,0.28300000000000003,5.2,9.2,0.569,0.526,5.4,7.8,0.6940000000000001,4.0,9.5,13.5,4.7,1.3,0.5,2.8,2.9,19.2
476,Charles Barkley,/players/b/barklch01.html,6-6,1997-98,34,HOU,NBA,PF,68.0,41.0,33.0,5.3,10.9,0.485,0.3,1.2,0.214,5.0,9.7,0.52,0.49700000000000005,4.4,5.8,0.746,3.5,8.1,11.7,3.2,1.0,0.4,2.2,2.8,15.2
477,Charles Barkley,/players/b/barklch01.html,6-6,1998-99,35,HOU,NBA,PF,42.0,40.0,36.3,5.7,12.0,0.478,0.1,0.6,0.16,5.6,11.4,0.495,0.48200000000000004,4.6,6.4,0.7190000000000001,4.0,8.3,12.3,4.6,1.0,0.3,2.4,2.1,16.1
478,Charles Barkley,/players/b/barklch01.html,6-6,1999-00,36,HOU,NBA,PF,20.0,18.0,31.0,5.3,11.1,0.47700000000000004,0.3,1.3,0.231,5.0,9.8,0.51,0.491,3.6,5.5,0.645,3.6,6.9,10.5,3.2,0.7,0.2,2.2,2.4,14.5
479,Allen Iverson,/players/i/iversal01.html,6-0,1996-97,21,PHI,NBA,PG,76.0,74.0,40.1,8.2,19.8,0.41600000000000004,2.0,6.0,0.341,6.2,13.8,0.44799999999999995,0.467,5.0,7.2,0.7020000000000001,1.5,2.6,4.1,7.5,2.1,0.3,4.4,3.1,23.5
480,Allen Iverson,/players/i/iversal01.html,6-0,1997-98,22,PHI,NBA,PG,80.0,80.0,39.4,8.1,17.6,0.461,0.9,2.9,0.298,7.2,14.7,0.494,0.486,4.9,6.7,0.7290000000000001,1.1,2.6,3.7,6.2,2.2,0.3,3.1,2.5,22.0
